N	phi	epsd	delta	epsY	lamb	S	q
8000.0	0.005	4.89	0.13	0.73	4.28	0.9970382222116942	0.0628186161729397
8000.0	0.005	4.89	0.13	0.73	4.28	1.0026108029596437	0.06315187143115158
8000.0	0.005	4.89	0.13	0.73	4.28	1.0024956015470068	0.06348512668936346
8000.0	0.005	4.89	0.13	0.73	4.28	1.003865205282427	0.06381838194757534
8000.0	0.005	4.89	0.13	0.73	4.28	1.0003445120564463	0.06415163720578722
8000.0	0.005	4.89	0.13	0.73	4.28	0.9953018790543743	0.0644848924639991
8000.0	0.005	4.89	0.13	0.73	4.28	1.0045461279716903	0.06481814772221099
8000.0	0.005	4.89	0.13	0.73	4.28	1.007494878816461	0.06515140298042287
8000.0	0.005	4.89	0.13	0.73	4.28	1.0038129608625317	0.06548465823863475
8000.0	0.005	4.89	0.13	0.73	4.28	1.0040100312191111	0.06581791349684663
8000.0	0.005	4.89	0.13	0.73	4.28	1.0029680152938307	0.06615116875505851
8000.0	0.005	4.89	0.13	0.73	4.28	1.0138194212352036	0.0664844240132704
8000.0	0.005	4.89	0.13	0.73	4.28	0.9989188580679362	0.06681767927148227
8000.0	0.005	4.89	0.13	0.73	4.28	0.9932972036383116	0.06715093452969416
8000.0	0.005	4.89	0.13	0.73	4.28	1.0044115998459413	0.06748418978790603
8000.0	0.005	4.89	0.13	0.73	4.28	1.0021058886916812	0.06781744504611792
8000.0	0.005	4.89	0.13	0.73	4.28	1.0041396670094436	0.0681507003043298
8000.0	0.005	4.89	0.13	0.73	4.28	1.0135307472597328	0.06848395556254168
8000.0	0.005	4.89	0.13	0.73	4.28	1.0016578681558506	0.06881721082075357
8000.0	0.005	4.89	0.13	0.73	4.28	1.0008372206386733	0.06915046607896545
8000.0	0.005	4.89	0.13	0.73	4.28	1.0020145396999731	0.06948372133717733
8000.0	0.005	4.89	0.13	0.73	4.28	1.0028518318610946	0.06981697659538921
8000.0	0.005	4.89	0.13	0.73	4.28	1.0072717252096695	0.07015023185360109
8000.0	0.005	4.89	0.13	0.73	4.28	0.9979711667390281	0.07048348711181297
8000.0	0.005	4.89	0.13	0.73	4.28	0.9986812078088863	0.07081674237002486
8000.0	0.005	4.89	0.13	0.73	4.28	1.0030477033431682	0.07114999762823673
8000.0	0.005	4.89	0.13	0.73	4.28	1.0089696784559743	0.07148325288644862
8000.0	0.005	4.89	0.13	0.73	4.28	1.0085645874858864	0.07181650814466049
8000.0	0.005	4.89	0.13	0.73	4.28	0.9990732596446584	0.07214976340287238
8000.0	0.005	4.89	0.13	0.73	4.28	1.0057455765986745	0.07248301866108427
8000.0	0.005	4.89	0.13	0.73	4.28	0.9956233879597584	0.07281627391929614
8000.0	0.005	4.89	0.13	0.73	4.28	1.0009262964276469	0.07314952917750803
8000.0	0.005	4.89	0.13	0.73	4.28	1.008517384967061	0.0734827844357199
8000.0	0.005	4.89	0.13	0.73	4.28	1.0032640124181165	0.07381603969393179
8000.0	0.005	4.89	0.13	0.73	4.28	0.9930623244314093	0.07414929495214367
8000.0	0.005	4.89	0.13	0.73	4.28	0.9968468022408302	0.07448255021035555
8000.0	0.005	4.89	0.13	0.73	4.28	0.9976166824613768	0.07481580546856743
8000.0	0.005	4.89	0.13	0.73	4.28	1.0052394507752718	0.07514906072677931
8000.0	0.005	4.89	0.13	0.73	4.28	0.9910849483054751	0.0754823159849912
8000.0	0.005	4.89	0.13	0.73	4.28	0.9809569071017344	0.0758155712432031
8000.0	0.005	4.89	0.13	0.73	4.28	0.989680335914959	0.07614882650141495
8000.0	0.005	4.89	0.13	0.73	4.28	1.000857371958738	0.07648208175962684
8000.0	0.005	4.89	0.13	0.73	4.28	0.9962656363272019	0.07681533701783873
8000.0	0.005	4.89	0.13	0.73	4.28	1.0175221871052678	0.0771485922760506
8000.0	0.005	4.89	0.13	0.73	4.28	0.9861422948432249	0.0774818475342625
8000.0	0.005	4.89	0.13	0.73	4.28	1.0160556782456016	0.07781510279247436
8000.0	0.005	4.89	0.13	0.73	4.28	0.9914240496338795	0.07814835805068626
8000.0	0.005	4.89	0.13	0.73	4.28	1.0090001148518122	0.07848161330889813
8000.0	0.005	4.89	0.13	0.73	4.28	1.0120777322171095	0.07881486856711001
8000.0	0.005	4.89	0.13	0.73	4.28	1.0052385430738244	0.07914812382532191
8000.0	0.005	4.89	0.13	0.73	4.28	1.0132915286634903	0.07948137908353377
8000.0	0.005	4.89	0.13	0.73	4.28	1.0207145412290708	0.07981463434174567
8000.0	0.005	4.89	0.13	0.73	4.28	0.98041505116541	0.08014788959995756
8000.0	0.005	4.89	0.13	0.73	4.28	0.9751035722340348	0.08048114485816943
8000.0	0.005	4.89	0.13	0.73	4.28	0.994937157773736	0.08081440011638129
8000.0	0.005	4.89	0.13	0.73	4.28	0.9941192840066956	0.0811476553745932
8000.0	0.005	4.89	0.13	0.73	4.28	1.0049766221322927	0.08148091063280508
8000.0	0.005	4.89	0.13	0.73	4.28	0.9739721795607685	0.08181416589101694
8000.0	0.005	4.89	0.13	0.73	4.28	0.9911351960745645	0.08214742114922885
8000.0	0.005	4.89	0.13	0.73	4.28	1.011739555760652	0.08248067640744072
8000.0	0.005	4.89	0.13	0.73	4.28	1.0091563672391803	0.0828139316656526
8000.0	0.005	4.89	0.13	0.73	4.28	1.0277267608745448	0.08314718692386448
8000.0	0.005	4.89	0.13	0.73	4.28	0.9781266144925188	0.08348044218207637
8000.0	0.005	4.89	0.13	0.73	4.28	0.9906773693401457	0.08381369744028824
8000.0	0.005	4.89	0.13	0.73	4.28	1.0344334055974251	0.08414695269850013
8000.0	0.005	4.89	0.13	0.73	4.28	1.0692738405281201	0.08448020795671202
8000.0	0.005	4.89	0.13	0.73	4.28	1.0743124604740726	0.08481346321492389
8000.0	0.005	4.89	0.13	0.73	4.28	0.8770254261495156	0.08514671847313576
8000.0	0.005	4.89	0.13	0.73	4.28	1.0383909901323043	0.08547997373134766
8000.0	0.005	4.89	0.13	0.73	4.28	0.7153055616518809	0.08581322898955954
8000.0	0.005	4.89	0.13	0.73	4.28	0.9265441373180415	0.08614648424777141
8000.0	0.01	7.1	0.13	0.73	4.28	4.870856824214625	0.000629812992975223
8000.0	0.01	7.1	0.13	0.73	4.28	4.330910483054722	0.0010496883216253715
8000.0	0.01	7.1	0.13	0.73	4.28	4.471830398178776	0.0014695636502755204
8000.0	0.01	7.1	0.13	0.73	4.28	4.832318351640369	0.0018894389789256688
8000.0	0.01	7.1	0.13	0.73	4.28	5.425938848496362	0.0023093143075758175
8000.0	0.01	7.1	0.13	0.73	4.28	6.180526768246889	0.002729189636225966
8000.0	0.01	7.1	0.13	0.73	4.28	5.504462133122098	0.003149064964876115
8000.0	0.01	7.1	0.13	0.73	4.28	6.167622484667518	0.0035689402935262637
8000.0	0.01	7.1	0.13	0.73	4.28	7.000566859941709	0.0039888156221764125
8000.0	0.01	7.1	0.13	0.73	4.28	7.5900613403596715	0.0044086909508265605
8000.0	0.01	7.1	0.13	0.73	4.28	7.720090175040387	0.004828566279476709
8000.0	0.01	7.1	0.13	0.73	4.28	7.413654915724953	0.005248441608126859
8000.0	0.01	7.1	0.13	0.73	4.28	7.1350278503347635	0.005668316936777007
8000.0	0.01	7.1	0.13	0.73	4.28	6.605805450412421	0.006088192265427155
8000.0	0.01	7.1	0.13	0.73	4.28	6.200583622044221	0.006508067594077305
8000.0	0.01	7.1	0.13	0.73	4.28	5.741896245062377	0.006927942922727453
8000.0	0.01	7.1	0.13	0.73	4.28	5.074917929374265	0.007347818251377603
8000.0	0.01	7.1	0.13	0.73	4.28	4.490790030904762	0.007767693580027751
8000.0	0.01	7.1	0.13	0.73	4.28	4.123799576703073	0.008187568908677898
8000.0	0.01	7.1	0.13	0.73	4.28	3.887969921286671	0.008607444237328048
8000.0	0.01	7.1	0.13	0.73	4.28	3.3054514278541456	0.009027319565978196
8000.0	0.01	7.1	0.13	0.73	4.28	3.0646798091674876	0.009447194894628346
8000.0	0.01	7.1	0.13	0.73	4.28	2.8607574431260834	0.009867070223278493
8000.0	0.01	7.1	0.13	0.73	4.28	2.4563427524570858	0.010286945551928644
8000.0	0.01	7.1	0.13	0.73	4.28	2.312444825892467	0.010706820880578791
8000.0	0.01	7.1	0.13	0.73	4.28	2.002380357498076	0.011126696209228938
8000.0	0.01	7.1	0.13	0.73	4.28	1.7446015429675892	0.011546571537879089
8000.0	0.01	7.1	0.13	0.73	4.28	1.592440965015151	0.011966446866529236
8000.0	0.01	7.1	0.13	0.73	4.28	1.4054825927646604	0.012386322195179385
8000.0	0.01	7.1	0.13	0.73	4.28	1.248374417893868	0.012806197523829534
8000.0	0.01	7.1	0.13	0.73	4.28	1.082043059958876	0.013226072852479684
8000.0	0.01	7.1	0.13	0.73	4.28	0.9434476194323053	0.01364594818112983
8000.0	0.01	7.1	0.13	0.73	4.28	0.8330540244400355	0.01406582350977998
8000.0	0.01	7.1	0.13	0.73	4.28	0.7471374626323579	0.014485698838430129
8000.0	0.01	7.1	0.13	0.73	4.28	0.665762787315725	0.014905574167080278
8000.0	0.01	7.1	0.13	0.73	4.28	0.5886409307122036	0.015325449495730425
8000.0	0.01	7.1	0.13	0.73	4.28	0.5396952850520395	0.015745324824380576
8000.0	0.01	7.1	0.13	0.73	4.28	0.49403683125730197	0.016165200153030725
8000.0	0.01	7.1	0.13	0.73	4.28	0.46070557440636495	0.01658507548168087
8000.0	0.01	7.1	0.13	0.73	4.28	0.43530746833324674	0.017004950810331022
8000.0	0.01	7.1	0.13	0.73	4.28	0.4009654213185661	0.01742482613898117
8000.0	0.01	7.1	0.13	0.73	4.28	0.3858445227618277	0.017844701467631317
8000.0	0.01	7.1	0.13	0.73	4.28	0.3695232465164574	0.018264576796281465
8000.0	0.01	7.1	0.13	0.73	4.28	0.3629510967599026	0.018684452124931618
8000.0	0.01	7.1	0.13	0.73	4.28	0.35122739154343785	0.019104327453581763
8000.0	0.01	7.1	0.13	0.73	4.28	0.34689697058266433	0.019524202782231912
8000.0	0.01	7.1	0.13	0.73	4.28	0.34727396813259903	0.01994407811088206
8000.0	0.01	7.1	0.13	0.73	4.28	0.3464727016163087	0.020363953439532213
8000.0	0.01	7.1	0.13	0.73	4.28	0.34749775039820197	0.02078382876818236
8000.0	0.01	7.1	0.13	0.73	4.28	0.3546141199038575	0.021203704096832508
8000.0	0.01	7.1	0.13	0.73	4.28	0.34913412342286104	0.021623579425482656
8000.0	0.01	7.1	0.13	0.73	4.28	0.3578296495440591	0.022043454754132802
8000.0	0.01	7.1	0.13	0.73	4.28	0.36914939650478107	0.022463330082782954
8000.0	0.01	7.1	0.13	0.73	4.28	0.3714542032043418	0.022883205411433103
8000.0	0.01	7.1	0.13	0.73	4.28	0.3791389236452518	0.023303080740083252
8000.0	0.01	7.1	0.13	0.73	4.28	0.38459849952779507	0.023722956068733397
8000.0	0.01	7.1	0.13	0.73	4.28	0.39594445583995175	0.02414283139738355
8000.0	0.01	7.1	0.13	0.73	4.28	0.40696269798767837	0.024562706726033695
8000.0	0.01	7.1	0.13	0.73	4.28	0.4172732190789119	0.024982582054683844
8000.0	0.01	7.1	0.13	0.73	4.28	0.4337746756834919	0.025402457383333993
8000.0	0.01	7.1	0.13	0.73	4.28	0.4521178123419342	0.025822332711984145
8000.0	0.01	7.1	0.13	0.73	4.28	0.46867065867291774	0.026242208040634294
8000.0	0.01	7.1	0.13	0.73	4.28	0.48738068076034685	0.02666208336928444
8000.0	0.01	7.1	0.13	0.73	4.28	0.5142158731367871	0.02708195869793459
8000.0	0.01	7.1	0.13	0.73	4.28	0.5349580725989793	0.027501834026584734
8000.0	0.01	7.1	0.13	0.73	4.28	0.5623313301151059	0.027921709355234886
8000.0	0.01	7.1	0.13	0.73	4.28	0.5907185539904821	0.028341584683885035
8000.0	0.01	7.1	0.13	0.73	4.28	0.625697745454023	0.028761460012535184
8000.0	0.01	7.1	0.13	0.73	4.28	0.6627916214795277	0.029181335341185336
8000.0	0.01	7.1	0.13	0.73	4.28	0.7063952438185439	0.02960121066983548
8000.0	0.01	7.1	0.13	0.73	4.28	0.7358215358770482	0.03002108599848563
8000.0	0.01	7.1	0.13	0.73	4.28	0.7829274477559195	0.030440961327135776
8000.0	0.01	7.1	0.13	0.73	4.28	0.8265804869920417	0.030860836655785925
8000.0	0.01	7.1	0.13	0.73	4.28	0.876066633935721	0.03128071198443608
8000.0	0.01	7.1	0.13	0.73	4.28	0.9172967472491381	0.031700587313086226
8000.0	0.01	7.1	0.13	0.73	4.28	0.9760933912125674	0.032120462641736375
8000.0	0.01	7.1	0.13	0.73	4.28	1.0088557976020798	0.032540337970386524
8000.0	0.01	7.1	0.13	0.73	4.28	1.068435826800533	0.03296021329903667
8000.0	0.01	7.1	0.13	0.73	4.28	1.1163206305164148	0.033380088627686814
8000.0	0.01	7.1	0.13	0.73	4.28	1.1572969610813901	0.03379996395633697
8000.0	0.01	7.1	0.13	0.73	4.28	1.1992826949160302	0.03421983928498712
8000.0	0.01	7.1	0.13	0.73	4.28	1.2554475603813617	0.03463971461363727
8000.0	0.01	7.1	0.13	0.73	4.28	1.2922149636224753	0.03505958994228741
8000.0	0.01	7.1	0.13	0.73	4.28	1.3310813813208948	0.035479465270937566
8000.0	0.01	7.1	0.13	0.73	4.28	1.374599638396977	0.03589934059958771
8000.0	0.01	7.1	0.13	0.73	4.28	1.404010677110516	0.03631921592823786
8000.0	0.01	7.1	0.13	0.73	4.28	1.42655296690825	0.036739091256888005
8000.0	0.01	7.1	0.13	0.73	4.28	1.4465959785448856	0.03715896658553816
8000.0	0.01	7.1	0.13	0.73	4.28	1.4614607091700995	0.03757884191418831
8000.0	0.01	7.1	0.13	0.73	4.28	1.477721500969257	0.03799871724283845
8000.0	0.01	7.1	0.13	0.73	4.28	1.4891997905591778	0.0384185925714886
8000.0	0.01	7.1	0.13	0.73	4.28	1.4940472057446763	0.03883846790013875
8000.0	0.01	7.1	0.13	0.73	4.28	1.5030430242101984	0.0392583432287889
8000.0	0.01	7.1	0.13	0.73	4.28	1.4930308039563391	0.03967821855743905
8000.0	0.01	7.1	0.13	0.73	4.28	1.4763401177092286	0.040098093886089196
8000.0	0.01	7.1	0.13	0.73	4.28	1.4711403664098124	0.04051796921473935
8000.0	0.01	7.1	0.13	0.73	4.28	1.4440212079142933	0.0409378445433895
8000.0	0.01	7.1	0.13	0.73	4.28	1.4238528701578848	0.04135771987203964
8000.0	0.01	7.1	0.13	0.73	4.28	1.4060617259082338	0.04177759520068979
8000.0	0.01	7.1	0.13	0.73	4.28	1.3730012973832548	0.04219747052933994
8000.0	0.01	7.1	0.13	0.73	4.28	1.3388617861891048	0.04261734585799009
8000.0	0.01	7.1	0.13	0.73	4.28	1.304393720429129	0.04303722118664024
8000.0	0.01	7.1	0.13	0.73	4.28	1.2693045805017868	0.04345709651529039
8000.0	0.01	7.1	0.13	0.73	4.28	1.2221920909517991	0.04387697184394053
8000.0	0.01	7.1	0.13	0.73	4.28	1.1937457418712756	0.04429684717259068
8000.0	0.01	7.1	0.13	0.73	4.28	1.155585634493117	0.044716722501240834
8000.0	0.01	7.1	0.13	0.73	4.28	1.1105217990718066	0.04513659782989098
8000.0	0.01	7.1	0.13	0.73	4.28	1.068838839766479	0.04555647315854113
8000.0	0.01	7.1	0.13	0.73	4.28	1.0392357158096233	0.04597634848719128
8000.0	0.01	7.1	0.13	0.73	4.28	1.0093167365688853	0.04639622381584143
8000.0	0.01	7.1	0.13	0.73	4.28	0.9702617435393432	0.04681609914449158
8000.0	0.01	7.1	0.13	0.73	4.28	0.9413350820147481	0.04723597447314172
8000.0	0.01	7.1	0.13	0.73	4.28	0.9059891599502109	0.04765584980179187
8000.0	0.01	7.1	0.13	0.73	4.28	0.882941779582601	0.048075725130442025
8000.0	0.01	7.1	0.13	0.73	4.28	0.8539948701781181	0.048495600459092174
8000.0	0.01	7.1	0.13	0.73	4.28	0.8314812107233577	0.04891547578774232
8000.0	0.01	7.1	0.13	0.73	4.28	0.8136090172487649	0.049335351116392465
8000.0	0.01	7.1	0.13	0.73	4.28	0.7938709478658096	0.049755226445042613
8000.0	0.01	7.1	0.13	0.73	4.28	0.7767747077249284	0.05017510177369276
8000.0	0.01	7.1	0.13	0.73	4.28	0.7679863005800986	0.05059497710234291
8000.0	0.01	7.1	0.13	0.73	4.28	0.7540160540569562	0.05101485243099306
8000.0	0.01	7.1	0.13	0.73	4.28	0.7463167660287413	0.051434727759643216
8000.0	0.01	7.1	0.13	0.73	4.28	0.7482829823396512	0.051854603088293365
8000.0	0.01	7.1	0.13	0.73	4.28	0.7406365870408951	0.052274478416943514
8000.0	0.01	7.1	0.13	0.73	4.28	0.7425344725202924	0.052694353745593656
8000.0	0.01	7.1	0.13	0.73	4.28	0.7424168938055463	0.053114229074243804
8000.0	0.01	7.1	0.13	0.73	4.28	0.7478146471092798	0.05353410440289395
8000.0	0.01	7.1	0.13	0.73	4.28	0.7517462931284459	0.0539539797315441
8000.0	0.01	7.1	0.13	0.73	4.28	0.7572361548205487	0.05437385506019425
8000.0	0.01	7.1	0.13	0.73	4.28	0.7685935941203957	0.05479373038884441
8000.0	0.01	7.1	0.13	0.73	4.28	0.7790490392117865	0.05521360571749454
8000.0	0.01	7.1	0.13	0.73	4.28	0.79212753445518	0.0556334810461447
8000.0	0.01	7.1	0.13	0.73	4.28	0.7993918302444016	0.05605335637479485
8000.0	0.01	7.1	0.13	0.73	4.28	0.8139470021018612	0.056473231703444995
8000.0	0.01	7.1	0.13	0.73	4.28	0.8390643494630928	0.056893107032095144
8000.0	0.01	7.1	0.13	0.73	4.28	0.8430547928282734	0.05731298236074529
8000.0	0.01	7.1	0.13	0.73	4.28	0.8688200175897873	0.05773285768939544
8000.0	0.01	7.1	0.13	0.73	4.28	0.8802253952126514	0.0581527330180456
8000.0	0.01	7.1	0.13	0.73	4.28	0.893942594380108	0.05857260834669573
8000.0	0.01	7.1	0.13	0.73	4.28	0.9151986325902334	0.05899248367534589
8000.0	0.01	7.1	0.13	0.73	4.28	0.930630756746504	0.05941235900399604
8000.0	0.01	7.1	0.13	0.73	4.28	0.9467708515850848	0.059832234332646186
8000.0	0.01	7.1	0.13	0.73	4.28	0.9661156524458916	0.060252109661296335
8000.0	0.01	7.1	0.13	0.73	4.28	0.9837411336425835	0.06067198498994648
8000.0	0.01	7.1	0.13	0.73	4.28	0.9931164126730105	0.061091860318596626
8000.0	0.01	7.1	0.13	0.73	4.28	1.009162271631536	0.061511735647246775
8000.0	0.01	7.1	0.13	0.73	4.28	1.023628350516249	0.061931610975896924
8000.0	0.01	7.1	0.13	0.73	4.28	1.0369057257869208	0.06235148630454708
8000.0	0.01	7.1	0.13	0.73	4.28	1.0517903533259623	0.06277136163319723
8000.0	0.01	7.1	0.13	0.73	4.28	1.065795346781567	0.06319123696184738
8000.0	0.01	7.1	0.13	0.73	4.28	1.0669376832101896	0.06361111229049753
8000.0	0.01	7.1	0.13	0.73	4.28	1.078206086470837	0.06403098761914766
8000.0	0.01	7.1	0.13	0.73	4.28	1.0878337576886474	0.06445086294779782
8000.0	0.01	7.1	0.13	0.73	4.28	1.090664835886061	0.06487073827644797
8000.0	0.01	7.1	0.13	0.73	4.28	1.093686928287271	0.06529061360509812
8000.0	0.01	7.1	0.13	0.73	4.28	1.1039266867689697	0.06571048893374827
8000.0	0.01	7.1	0.13	0.73	4.28	1.1004801722662667	0.06613036426239842
8000.0	0.01	7.1	0.13	0.73	4.28	1.1016040087802252	0.06655023959104855
8000.0	0.01	7.1	0.13	0.73	4.28	1.1060334612467386	0.0669701149196987
8000.0	0.01	7.1	0.13	0.73	4.28	1.1087942256832124	0.06738999024834885
8000.0	0.01	7.1	0.13	0.73	4.28	1.103971960075884	0.06780986557699901
8000.0	0.01	7.1	0.13	0.73	4.28	1.104238364599387	0.06822974090564916
8000.0	0.01	7.1	0.13	0.73	4.28	1.1006497417581984	0.06864961623429931
8000.0	0.01	7.1	0.13	0.73	4.28	1.0984840150224653	0.06906949156294946
8000.0	0.01	7.1	0.13	0.73	4.28	1.0979991390067396	0.06948936689159961
8000.0	0.01	7.1	0.13	0.73	4.28	1.087396119635395	0.06990924222024975
8000.0	0.01	7.1	0.13	0.73	4.28	1.0885069617346221	0.0703291175488999
8000.0	0.01	7.1	0.13	0.73	4.28	1.0822510384356743	0.07074899287755004
8000.0	0.01	7.1	0.13	0.73	4.28	1.0755730655292985	0.0711688682062002
8000.0	0.01	7.1	0.13	0.73	4.28	1.0786346059627236	0.07158874353485035
8000.0	0.01	7.1	0.13	0.73	4.28	1.0702652646237296	0.07200861886350049
8000.0	0.01	7.1	0.13	0.73	4.28	1.0608316643578841	0.07242849419215064
8000.0	0.01	7.1	0.13	0.73	4.28	1.0551022125194611	0.07284836952080079
8000.0	0.01	7.1	0.13	0.73	4.28	1.0532956538703597	0.07326824484945094
8000.0	0.01	7.1	0.13	0.73	4.28	1.0485621126446774	0.07368812017810109
8000.0	0.01	7.1	0.13	0.73	4.28	1.0413091856780174	0.07410799550675123
8000.0	0.01	7.1	0.13	0.73	4.28	1.0365686270229324	0.0745278708354014
8000.0	0.01	7.1	0.13	0.73	4.28	1.04083743682766	0.07494774616405155
8000.0	0.01	7.1	0.13	0.73	4.28	1.0234995763036077	0.07536762149270168
8000.0	0.01	7.1	0.13	0.73	4.28	1.0279508175626981	0.07578749682135183
8000.0	0.01	7.1	0.13	0.73	4.28	1.0197760294020584	0.07620737215000198
8000.0	0.01	7.1	0.13	0.73	4.28	1.0122160553582364	0.07662724747865213
8000.0	0.01	7.1	0.13	0.73	4.28	1.0104872398061617	0.07704712280730228
8000.0	0.01	7.1	0.13	0.73	4.28	1.000794002733976	0.07746699813595243
8000.0	0.01	7.1	0.13	0.73	4.28	0.9971429214411478	0.07788687346460257
8000.0	0.01	7.1	0.13	0.73	4.28	0.9946433691309698	0.07830674879325272
8000.0	0.01	7.1	0.13	0.73	4.28	0.9874061517045645	0.07872662412190287
8000.0	0.01	7.1	0.13	0.73	4.28	0.9846307107915236	0.07914649945055302
8000.0	0.01	7.1	0.13	0.73	4.28	0.9804795286826914	0.07956637477920317
8000.0	0.01	7.1	0.13	0.73	4.28	0.9767083246174133	0.07998625010785332
8000.0	0.01	7.1	0.13	0.73	4.28	0.9703279801517851	0.08040612543650347
8000.0	0.01	7.1	0.13	0.73	4.28	0.9678437354182675	0.08082600076515362
8000.0	0.01	7.1	0.13	0.73	4.28	0.9602543191539294	0.08124587609380378
8000.0	0.01	7.1	0.13	0.73	4.28	0.9630463470339818	0.08166575142245393
8000.0	0.01	7.1	0.13	0.73	4.28	0.9573899389824593	0.08208562675110408
8000.0	0.01	7.1	0.13	0.73	4.28	0.9454501318157027	0.08250550207975421
8000.0	0.01	7.1	0.13	0.73	4.28	0.9474654842624944	0.08292537740840436
8000.0	0.01	7.1	0.13	0.73	4.28	0.9462034351705814	0.08334525273705451
8000.0	0.01	7.1	0.13	0.73	4.28	0.9377506840481783	0.08376512806570466
8000.0	0.01	7.1	0.13	0.73	4.28	0.9372311637453508	0.08418500339435481
8000.0	0.01	7.1	0.13	0.73	4.28	0.9364661707452038	0.08460487872300496
8000.0	0.01	7.1	0.13	0.73	4.28	0.9403504712749428	0.0850247540516551
8000.0	0.01	7.1	0.13	0.73	4.28	0.9342269122299506	0.08544462938030525
8000.0	0.01	7.1	0.13	0.73	4.28	0.9351058565902404	0.0858645047089554
8000.0	0.01	7.1	0.13	0.73	4.28	0.9420736318620897	0.08628438003760555
8000.0	0.01	7.1	0.13	0.73	4.28	0.9362725945603019	0.0867042553662557
8000.0	0.01	7.1	0.13	0.73	4.28	0.941733750471455	0.08712413069490585
8000.0	0.01	7.1	0.13	0.73	4.28	0.9473377506565942	0.08754400602355598
8000.0	0.01	7.1	0.13	0.73	4.28	0.9471426994531412	0.08796388135220613
8000.0	0.01	7.1	0.13	0.73	4.28	0.9461366712164164	0.08838375668085628
8000.0	0.01	7.1	0.13	0.73	4.28	0.9630146111933028	0.08880363200950643
8000.0	0.01	7.1	0.13	0.73	4.28	0.9629911141411426	0.0892235073381566
8000.0	0.01	7.1	0.13	0.73	4.28	0.971420888801631	0.08964338266680674
8000.0	0.01	7.1	0.13	0.73	4.28	0.9765954995348234	0.09006325799545689
8000.0	0.01	7.1	0.13	0.73	4.28	0.9777849135099952	0.09048313332410704
8000.0	0.01	7.1	0.13	0.73	4.28	0.9944148491550573	0.09090300865275719
8000.0	0.01	7.1	0.13	0.73	4.28	1.015687077258145	0.09132288398140734
8000.0	0.01	7.1	0.13	0.73	4.28	1.0085927942699375	0.09174275931005749
8000.0	0.01	7.1	0.13	0.73	4.28	1.0083390196576396	0.09216263463870764
8000.0	0.01	7.1	0.13	0.73	4.28	1.0212546149562272	0.09258250996735778
8000.0	0.01	7.1	0.13	0.73	4.28	1.021585943960292	0.09300238529600793
8000.0	0.01	7.1	0.13	0.73	4.28	1.0257438568747104	0.09342226062465808
8000.0	0.01	7.1	0.13	0.73	4.28	1.0427724792497137	0.09384213595330822
8000.0	0.01	7.1	0.13	0.73	4.28	1.029776377598548	0.09426201128195837
8000.0	0.01	7.1	0.13	0.73	4.28	1.0535773893672162	0.09468188661060851
8000.0	0.01	7.1	0.13	0.73	4.28	1.0350887677870442	0.09510176193925866
8000.0	0.01	7.1	0.13	0.73	4.28	1.0511273557690926	0.09552163726790881
8000.0	0.01	7.1	0.13	0.73	4.28	1.0609858684627471	0.09594151259655898
8000.0	0.01	7.1	0.13	0.73	4.28	1.0595797638414395	0.09636138792520912
8000.0	0.01	7.1	0.13	0.73	4.28	1.044779074349424	0.09678126325385927
8000.0	0.01	7.1	0.13	0.73	4.28	1.0511776445484144	0.09720113858250942
8000.0	0.01	7.1	0.13	0.73	4.28	1.0434161831356075	0.09762101391115957
8000.0	0.01	7.1	0.13	0.73	4.28	1.0567985935994813	0.09804088923980972
8000.0	0.01	7.1	0.13	0.73	4.28	1.0531164080396394	0.09846076456845987
8000.0	0.01	7.1	0.13	0.73	4.28	1.06799124654811	0.09888063989711
8000.0	0.01	7.1	0.13	0.73	4.28	1.0531419308359968	0.09930051522576015
8000.0	0.01	7.1	0.13	0.73	4.28	1.0713144129254595	0.0997203905544103
