<X> <Y>
2.539812173889454e-02 4.858632807139739e+05
2.543715225609981e-02 4.842292054443115e+05
2.547624275338113e-02 4.825957732635622e+05
2.551539332291276e-02 4.809630019329624e+05
2.555460405701063e-02 4.793309092499496e+05
2.559387504813253e-02 4.776995130476683e+05
2.563320638887833e-02 4.760688311944638e+05
2.567259817199019e-02 4.744388815933741e+05
2.571205049035283e-02 4.728096821816140e+05
2.575156343699368e-02 4.711812509300594e+05
2.579113710508311e-02 4.695536058427205e+05
2.583077158793473e-02 4.679267649562117e+05
2.587046697900549e-02 4.663007463392194e+05
2.591022337189601e-02 4.646755680919598e+05
2.595004086035070e-02 4.630512483456358e+05
2.598991953825805e-02 4.614278052618856e+05
2.602985949965088e-02 4.598052570322255e+05
2.606986083870644e-02 4.581836218774939e+05
2.610992364974674e-02 4.565629180472816e+05
2.615004802723877e-02 4.549431638193619e+05
2.619023406579463e-02 4.533243774991148e+05
2.623048186017186e-02 4.517065774189465e+05
2.627079150527362e-02 4.500897819376992e+05
2.631116309614888e-02 4.484740094400644e+05
2.635159672799270e-02 4.468592783359829e+05
2.639209249614643e-02 4.452456070600430e+05
